number of words;38
prop correct 2-syll;0.391304347826087
prop correct Oo;0.875
prop corect oO;0.13333333333333333
prop correct 3-syll;0.2222222222222222
prop correct Ooo;1.0
prop correct oOo;1.0
prop correct ooO;0.0
prop correct 4-syll;0.4
prop correct oOoo;0.5
prop correct ooOo;1.0
prop correct oooO;0.0
