number of words;42
prop correct 2-syll;0.23333333333333334
prop correct Oo;0.42857142857142855
prop corect oO;0.17391304347826086
prop correct 3-syll;0.2222222222222222
prop correct Ooo;0.5
prop correct oOo;1.0
prop correct ooO;0.0
prop correct 4-syll;0.6666666666666666
prop correct Oooo;1.0
prop correct oOoo;0.0
