number of words;15
prop correct 2-syll;0.4166666666666667
prop correct Oo;0.3
prop corect oO;1.0
prop correct 3-syll;0.0
prop correct Ooo;0.0
prop correct oOo;0.0
prop correct 4-syll;0.0
prop correct ooOo;0.0
