number of words;23
prop correct 2-syll;0.3333333333333333
prop correct Oo;0.26666666666666666
prop corect oO;0.6666666666666666
prop correct 3-syll;0.25
prop correct Ooo;0.5
prop correct oOo;0.0
prop correct 4-syll;0.0
prop correct oOoo;0.0
