number of words;64
prop correct 2-syll;0.5348837209302325
prop correct Oo;0.5357142857142857
prop corect oO;0.5333333333333333
prop correct 3-syll;0.45
prop correct Ooo;0.5
prop correct oOo;0.3333333333333333
prop correct ooO;1.0
prop correct 4-syll;1.0
prop correct Oooo;1.0
