file_name,number of words,prop correct 2-syll,prop correct Oo,prop corect oO,prop correct 3-syll,prop correct Ooo,prop correct oOo,prop correct ooO,prop correct 4-syll,prop correct Oooo,prop correct oOoo,prop correct ooOo,prop correct oooO
dec2022-002_002-003_SPEAKER_00.csv,17,0.3333333333333333,0.375,0.0,0.3333333333333333,0.6666666666666666,0.0,,0.0,0.0,,0.0,
dec2022-002_002-003_SPEAKER_01.csv,150,0.3258426966292135,0.2727272727272727,0.6666666666666666,0.39473684210526316,0.2857142857142857,0.43478260869565216,1.0,0.17391304347826086,0.0,0.0,0.5714285714285714,
dec2022-002_032-044_SPEAKER_00.csv,103,0.49295774647887325,0.44642857142857145,0.6666666666666666,0.08333333333333333,0.0,0.125,0.0,0.25,,0.3333333333333333,0.0,
dec2022-002_032-044_SPEAKER_01.csv,78,0.40384615384615385,0.34210526315789475,0.5714285714285714,0.21052631578947367,0.2,0.125,1.0,0.14285714285714285,,0.2,0.0,
dec2022-002_038-016_SPEAKER_00.csv,123,0.3855421686746988,0.38571428571428573,0.38461538461538464,0.45161290322580644,0.6,0.4,1.0,0.2222222222222222,0.5,0.14285714285714285,,
dec2022-002_038-016_SPEAKER_01.csv,64,0.5294117647058824,0.42857142857142855,1.0,0.3333333333333333,0.2,0.2857142857142857,1.0,0.1111111111111111,0.0,0.14285714285714285,0.0,
dec2022-003_005-025_SPEAKER_00.csv,77,0.5,0.47368421052631576,0.5833333333333334,0.3125,0.4,0.2,1.0,0.09090909090909091,,0.0,0.2,
dec2022-003_005-025_SPEAKER_01.csv,76,0.29411764705882354,0.21212121212121213,0.4444444444444444,0.21428571428571427,0.2857142857142857,0.16666666666666666,0.0,0.09090909090909091,,0.09090909090909091,,
dec2022-003_014-006_SPEAKER_00.csv,138,0.49019607843137253,0.4430379746835443,0.6521739130434783,0.34782608695652173,0.3333333333333333,0.4444444444444444,0.2,0.3076923076923077,1.0,0.1111111111111111,0.0,
dec2022-003_014-006_SPEAKER_01.csv,137,0.47058823529411764,0.4393939393939394,0.5789473684210527,0.37209302325581395,0.3333333333333333,0.3793103448275862,0.5,0.2222222222222222,0.5,0.14285714285714285,,
dec2022-003_017-029_SPEAKER_01.csv,60,0.2631578947368421,0.2903225806451613,0.14285714285714285,0.5,0.4,0.5714285714285714,,0.3,1.0,0.25,0.0,
dec2022-003_017-029_SPEAKER_02.csv,64,0.5428571428571428,0.5769230769230769,0.4444444444444444,0.25,0.25,0.25,,0.1111111111111111,0.0,0.16666666666666666,0.0,
dec2022-003_022-010_SPEAKER_00.csv,52,0.3235294117647059,0.3225806451612903,0.3333333333333333,0.25,0.3333333333333333,0.2222222222222222,,0.16666666666666666,,0.16666666666666666,,
dec2022-003_022-010_SPEAKER_01.csv,42,0.6129032258064516,0.6190476190476191,0.6,0.4,,0.4,,0.0,0.0,0.0,,
dec2022-003_035-026_SPEAKER_01.csv,186,0.3783783783783784,0.35106382978723405,0.5294117647058824,0.2777777777777778,0.5,0.17142857142857143,0.0,0.14285714285714285,0.25,0.13333333333333333,0.0,
dec2022-003_035-026_SPEAKER_02.csv,49,0.5185185185185185,0.55,0.42857142857142855,0.11764705882352941,,0.11764705882352941,,0.2,0.0,0.25,,
dec2022-003_039-040_SPEAKER_00.csv,127,0.5223880597014925,0.5,0.6153846153846154,0.28205128205128205,0.125,0.25,1.0,0.3333333333333333,0.5,0.23076923076923078,0.5,
dec2022-003_039-040_SPEAKER_01.csv,177,0.4636363636363636,0.43333333333333335,0.6,0.1951219512195122,0.23809523809523808,0.1111111111111111,0.5,0.038461538461538464,,0.05,0.0,
dec2022-004_012-021_SPEAKER_00.csv,122,0.49382716049382713,0.42424242424242425,0.8,0.391304347826087,0.36363636363636365,0.4166666666666667,,0.05555555555555555,,0.06666666666666667,0.0,
dec2022-004_012-021_SPEAKER_01.csv,105,0.5606060606060606,0.49019607843137253,0.8,0.38461538461538464,0.16666666666666666,0.42105263157894735,1.0,0.3076923076923077,,0.2,0.6666666666666666,
dec2022-004_023-009_SPEAKER_00.csv,69,0.4318181818181818,0.32142857142857145,0.625,0.13333333333333333,0.2,0.125,0.0,0.1,,0.1,,
dec2022-004_023-009_SPEAKER_01.csv,65,0.43243243243243246,0.48,0.3333333333333333,0.25,0.0,0.16666666666666666,1.0,0.15,0.0,0.17647058823529413,0.0,
dec2022-004_034-042_SPEAKER_00.csv,76,0.42105263157894735,0.38461538461538464,0.5,0.4782608695652174,0.8,0.3888888888888889,,0.2,0.0,0.2,0.25,
dec2022-004_034-042_SPEAKER_01.csv,79,0.37777777777777777,0.25806451612903225,0.6428571428571429,0.11764705882352941,0.2857142857142857,0.0,,0.0,,0.0,0.0,
dec2022-004_037-018_SPEAKER_00.csv,70,0.5227272727272727,0.5135135135135135,0.5714285714285714,0.18181818181818182,0.0,0.25,0.0,0.0,,0.0,,
dec2022-004_037-018_SPEAKER_01.csv,109,0.42857142857142855,0.3617021276595745,0.625,0.20689655172413793,0.25,0.2,,0.35294117647058826,0.0,0.38461538461538464,0.5,
dec2022-004_041-027_SPEAKER_00.csv,81,0.5918367346938775,0.6052631578947368,0.5454545454545454,0.21428571428571427,0.0,0.2727272727272727,,0.2222222222222222,0.16666666666666666,0.18181818181818182,1.0,
dec2022-004_041-027_SPEAKER_01.csv,41,0.4166666666666667,0.3684210526315789,0.6,0.18181818181818182,1.0,0.125,0.0,0.0,0.0,0.0,,
